Date,SP500_logret,Oro_logret,Plata_logret,Cobre_logret,PetroleoWTI_logret,GasNatural_logret,Nasdaq_logret,VIX_logret,Dolar_logret,VIX_nivel
2000-10-03,-0.00682578809750394,-0.005507632671688515,0.0014258010987335925,0.003903037387205409,-0.0024914939557320755,-0.0007476985045920719,-0.03219471517554187,0.028785684847116907,0.0037717715093342737,21.850000381469727
2000-10-04,0.005495008622973145,-0.0047980100356312,-0.007969804853499112,-0.002228450879690298,-0.01793345835754901,-0.01090442985346102,0.019278629050470647,-0.014289224768335381,-0.00043787427374551073,21.540000915527344
2000-10-05,0.0013656262308240105,0.0011093301708246246,0.003072801038725585,0.014396717632674454,-0.027354895895361237,-0.026433259482602188,-0.01458168522168527,-0.023961691866463197,0.004980130905445945,21.030000686645508
2000-10-06,-0.019183329360550158,-0.004815783803371106,-0.0012280071257454268,-0.005512687833606531,0.006504112780477744,-0.029947066742357493,-0.03251809940357242,0.07685529343825565,0.0009582352935508129,22.709999084472656
2000-10-09,-0.004951921445981095,0.0029663289070073085,0.0004095683621713076,-0.013355818315982496,0.032842064880548506,0.029558820759492167,-0.0016228379403447836,0.056081519905817674,-0.00034834900829775964,24.020000457763672
2000-10-10,-0.010763632361505893,0.008479268473098305,0.006732656433541686,0.011142166193409934,0.03906393506414756,-0.003111684923856345,-0.034878694370852135,0.03437327492467342,-0.003927194049749751,24.86000061035156
2000-10-11,-0.016303582750874755,-0.006999453582375844,-0.009808075186959753,-0.004441926796804895,0.0,0.08419939108168267,-0.022484864011069392,0.06652263765187871,0.0011360914858383592,26.56999969482422
2000-10-12,-0.02584045512110669,0.021576971524794434,0.010824158510444666,-0.02137320216122922,0.08525006040932026,0.007136508739065114,-0.030054322057123613,0.1382717579444468,0.003487679275730569,30.51000022888184
2000-10-13,0.03283640742377901,-0.014577517942418648,-0.008158308119198068,0.011305999575585785,-0.029517231357295618,-0.016129409497705242,0.0757906151149068,-0.10023871968597013,0.008407427383700442,27.600000381469727
2000-10-16,0.0003273812619367224,-0.0033094124949219258,-0.0004096384846313777,0.002245901258970976,-0.05724235542946916,-0.03306083113125761,-0.008018747241606653,-0.029787068813734753,0.004564044773377001,26.790000915527344
2000-10-17,-0.01809497745525861,-0.0014743603554803494,-0.007815775471289798,-0.012415483967414006,-0.004541952180979726,0.01941808928191785,-0.023468866909834647,0.03844512321636925,-0.004305155630210315,27.84000015258789
2000-10-18,-0.0058244404405869265,-0.00295537089715675,0.002062754192536836,-0.011996731927299907,0.01804555657434354,-0.046868933656287436,-0.013280210652719258,0.031119879324647402,0.0123490329619014,28.71999931335449
2000-10-19,0.034153361859011896,-0.0007401247255392266,-0.0051647867657614675,0.0011487504161762426,-0.018045556574343504,-0.04917411465939326,0.07500754022575296,-0.13512435381180052,-0.003329489416604704,25.09000015258789
2000-10-20,0.005865740397982498,0.004064317681602975,0.0,-0.012709561664284939,0.04015404782578545,-0.004647930102816467,0.018703015863340094,-0.034465214701159014,0.001879549591916787,24.239999771118164
2000-10-23,-0.0008235903082565529,-0.004064317681603003,-0.008737374997403503,0.006374937882307147,-0.01675769642661284,0.02697740407474684,-0.004157170795996956,0.01839417322881738,0.0032381557567076084,24.690000534057617
2000-10-24,0.001682213178921447,0.0,0.002712575901998644,-0.00347218103683317,-0.010730374747114189,-0.05096125872278653,-0.014197827070571975,-0.016745330516021173,-0.0010214739315963272,24.280000686645508
2000-10-25,-0.024054449199316683,-0.014544331578187226,-0.007319879680724336,-0.014010765467997805,-0.012362583490685416,-0.03590672356851204,-0.05723013449883966,0.09313614182620268,0.009071315757887007,26.649999618530277
2000-10-26,-0.0003371386620443132,-0.004895578580431826,-0.00695105332076911,-0.0256042467251538,0.023685740054190125,0.0010747156922507012,0.013107385957127637,0.07131666715383125,8.440977532031365e-05,28.6200008392334
2000-10-27,0.011035028060664311,-0.0018892883440647695,0.0031655332682522476,0.014965844397634022,-0.03160531608384967,-0.02721996999038995,0.0018869215600826334,-0.07809381315313217,-0.009411240884104001,26.46999931335449
2000-10-30,0.013735586682098207,-0.00037830946915785147,0.0004213886490630881,0.0011876333364228208,0.0033582875941877938,-0.011098935125882168,-0.026883668726950367,-0.03890343312867177,-0.0011933123646931927,25.459999084472656
2000-10-31,0.021740133035877476,0.002267597813222478,0.0012629009786508084,0.004736549083314427,-0.003664210102272749,0.004454346091905558,0.054343249879857815,-0.07459150148659419,-0.005130395778119158,23.6299991607666
2000-11-01,-0.005739155817162053,-0.003782152856054572,0.004198154818632955,-0.01607653003235656,0.01548072017594241,0.04050191563120153,-0.010813139318809587,0.02713593878836421,-0.009388157076976794,24.280000686645508
2000-11-02,0.004983253778122986,0.0018928645119897615,-0.013284370644917049,0.0035949959960634133,-0.02007976897621133,0.015668403920271138,0.028284739808478454,-0.014938062199612709,0.0004326084953384249,23.920000076293945
2000-11-03,-0.0011418559823153857,0.0007561898546775912,0.006347928502219929,0.0,0.0018421116402242892,0.031026194401718388,0.006557608091703316,-0.010506505522850798,-0.0055512275834030496,23.670000076293945
2000-11-06,0.0038476655269594883,-0.0003780234494534826,0.0042096421307254925,-0.013245271429738097,0.007943889616864368,-0.012501417326436386,-0.010300381843435584,0.03528070298787547,0.006242985760570376,24.520000457763672
2000-11-07,-0.00022342150477599917,-0.0007564758743819636,-0.008437080289620952,0.004233432175611075,0.01629981448422697,0.04653875316886827,-0.00012292794951073246,0.015780193411519473,-0.0014705750586113122,24.90999984741211
2000-11-08,-0.015902322423898215,0.0026450505622500524,0.003805427208616122,0.007215956754751999,-0.0032988665791453303,0.04991443497471721,-0.055400510603309916,0.02966403009244177,0.006127369452245789,25.65999984741211
2000-11-09,-0.006506714376939785,0.003014274367296156,0.0021079748468254686,0.004185339097631994,0.0196317973886427,0.01947210636473249,-0.009748090120436191,0.05828364811023269,-0.007686759100725301,27.200000762939453
2000-11-10,-0.02470013662903212,-0.004902849055164336,-0.00888336941496279,-0.0017915925970705547,0.004115214148694318,0.0027510088320916834,-0.05503098194292496,0.04773918794170313,0.003893957094264748,28.530000686645508
2000-11-13,-0.01083460772864791,-0.0007564758743819636,-0.007463484585133827,-0.021142416476299913,0.009924195588248868,0.04126146145112042,-0.020772271834679966,0.01840645047148068,-0.0007776057078141221,29.059999465942383
2000-11-14,0.02318136570591192,0.002267597813222478,0.0014971598578970601,0.008510652662479036,0.012124807208253909,0.05637699795781731,0.056214743336709526,-0.08058770743660218,0.004484349327183439,26.809999465942383
2000-11-15,0.004948225879737868,0.0007547630812313372,-0.0014971598578969066,0.0,0.021292501573871563,0.03589288954917767,0.00863615995540946,-0.024925756404598126,0.0011179194833998863,26.149999618530277
2000-11-16,-0.012664390190450861,0.002636964035092447,-0.0025718154355186796,-0.009121368246237434,-0.015570003282792077,-0.07484786070507399,-0.0431250083446969,-0.04297537884897097,0.0049725911283866634,25.049999237060547
2000-11-17,-0.0033576006531063148,-0.00037620164484144874,-0.003224047233809889,0.004267052285499923,0.015570003282792181,0.05542979282825783,-0.0015480733772488691,-0.009627020896400686,0.0032445149439219428,24.809999465942383
2000-11-20,-0.01852217322376188,0.0022555482718121756,-0.0006460175748186216,0.0,-0.010731457268784128,0.019418067876816054,-0.05135955631596881,0.1003905398973248,0.00034092658817914853,27.43000030517578
2000-11-21,0.0035167569862350804,-0.002255548271812167,-0.0032366719887107548,0.00847972299229427,-0.001989476060264498,0.02687910142636102,-0.001458109151765951,-0.02997447158174397,0.005099870686136508,26.6200008392334
2000-11-22,-0.01872167427473288,0.0022555482718121756,-0.0004323076316435839,-0.011525716856171375,0.00708720157648359,0.025719488651508055,-0.04127623279699175,0.04013048134189675,-0.0008481635458622375,27.709999084472656
2000-11-27,0.019923308609223825,0.014168836415324673,0.015021778258430723,0.032415743673542614,-0.0005651443222098287,-0.030410620485277123,0.04441953630774527,-0.02855240767959159,-0.006384358861395236,26.93000030517578
2000-11-28,-0.009593904031944647,-0.001111384866900666,0.0006387272701029394,0.016984328738083036,-0.03246015421320757,-0.049809481942447054,-0.05183629908282842,0.026023058661591172,-0.0044505092492831775,27.63999938964844
2000-11-29,0.0043615037272983605,-0.012681982773773911,-0.0178250581333052,-0.010507981498540687,0.01103382454973538,0.01795961034097797,-0.010308989931697057,-0.005441682966134384,0.00025729044254295977,27.489999771118164
2000-11-30,-0.02031031130031256,0.013793367640674625,0.012703372052502446,-0.01299484023719911,-0.024259609341169955,0.06271649004972417,-0.04110017839049865,0.07563981872682556,-0.011818147087271826,29.649999618530277
2000-12-01,0.00021293546845558802,-0.005196722344405471,-0.007300852948612076,0.021759129928556477,-0.05316362035478399,0.014334499118422947,0.018065767129241142,-0.07600366188189467,-0.0044353206086225816,27.479999542236328
2000-12-04,0.007378255132535632,0.007415680663161838,0.015822514794838795,0.0011627758791693855,-0.02367908639097083,0.10984477392864851,-0.011229851619696297,0.010857911347376573,-0.008930231485266022,27.780000686645508
2000-12-05,0.038183337202680155,-0.0011089201179345749,-0.0021236424729677923,0.009829555406839165,-0.05753435513753193,-0.005383588073635472,0.09963644919506827,-0.10584062635553433,0.006661451009133579,24.989999771118164
2000-12-06,-0.018387672115670557,0.014320031844437352,0.010573198471126794,0.00916381744361828,0.010101134584653445,0.13133600008107174,-0.03281867719458238,0.003196164309330965,-0.010185386748122355,25.06999969482422
2000-12-07,-0.005870059698293582,-0.004018181062772548,-0.00633051476647456,0.0017089272463843238,-0.01655162808331086,-0.00593475836070488,-0.0158009503099141,0.01071228091735968,0.0020278019598392798,25.34000015258789
2000-12-08,0.019415054389011633,-0.0036670373151191874,-0.016218924824937683,0.01019261765952602,-0.02972913726025056,0.021784838356679253,0.058135383344958706,-0.12287689991069863,0.004481769682407432,22.40999984741211
2000-12-11,0.007497925487985166,-0.0073746643593218895,0.0017197712591254322,0.0022510238477210756,0.03278984872925379,0.09281859789453298,0.032929961199481335,0.04791859128357222,0.00210211043160439,23.51000022888184
2000-12-12,-0.006556658664756471,0.0003699374174935926,0.0008586754691532746,-0.0067682626734887254,0.008116370759604164,-0.1387009656775585,-0.028026686652257993,0.056638361852244204,-0.0002625139275307086,24.8799991607666
2000-12-13,-0.008194382562943504,-0.006309101308777442,-0.00797153903134673,-0.0034013200349543382,-0.04090621948885786,-0.0759858962659189,-0.0378876636000326,-0.05154717845650661,0.003930624319402629,23.6299991607666
2000-12-14,-0.014113896457878423,0.001488072789263439,-0.005422439235679517,0.009607284847964135,-0.021277412120034943,-0.024913004660679368,-0.03396300302779329,0.05074305495089024,-0.011662211640357663,24.86000061035156
2000-12-15,-0.021696411279964054,0.00519094199479656,-0.007641090872740835,-0.01873457709560689,0.0334833310220594,0.12499643035294458,-0.027962827316177257,0.06576960831788238,-0.00424250000065483,26.549999237060547
2000-12-18,0.008038303521842073,-0.00259204618943494,0.0026263107831987985,0.0022896109313345733,0.02735210640134714,0.015005989428796093,-0.010894819295609204,0.0424027217842349,0.0015046085772252465,27.700000762939453
2000-12-19,-0.013042648854882348,0.0,0.002183456991575221,-0.0005718773543053642,-0.029086751927029815,0.06525654571398373,-0.04393424909262162,-0.0193190144899551,0.0012373997548799623,27.170000076293945
2000-12-20,-0.03179612679193636,0.010328338696097979,0.002396288288321403,-0.012665727482027817,-0.11505236279579227,0.027951058230734526,-0.07390307856351058,0.1554642816408371,-0.011013503828874225,31.739999771118164
2000-12-21,0.007969797433423938,0.004394046543374824,0.0006524812643127801,-0.008144279520746972,0.014694741056718016,0.05102624010216943,0.0031415582175426584,-0.06777837632189714,-0.004116697039590848,29.65999984741211
2000-12-22,0.02409435072348548,0.0,0.0026058828804144444,0.0046620224979797365,0.004978033226710199,-0.027898242129940357,0.07287340966513185,-0.07379682365919692,-0.00620703144916329,27.549999237060547
2000-12-26,0.0070503894398156386,0.0014603649295440219,0.0025991099005975606,0.004061490600896782,0.01779336415920986,0.022809153357319607,-0.009380295189806584,0.04193934915187839,-0.004612698836346013,28.729999542236328
2000-12-27,0.01038551801890451,0.004005124839915109,-0.008690030881848798,-0.018703026282515255,-0.007532949148892786,0.02419470532481667,0.01821280656751764,-0.020749827061477405,9.066886970791499e-05,28.13999938964844
2000-12-28,0.0039802141273019296,-0.01279958905548683,0.0008723468491549438,0.005882364128172348,-0.022945571437412386,-0.08054919043434806,0.007223698047140575,-0.05740928171042734,0.0005437024096180398,26.56999969482422
2000-12-29,-0.01050297197343172,0.0011035049353515694,-0.0004360783009523119,-0.007063056976860114,0.036091243337433104,0.05380014681665681,-0.03470321656971071,0.010483086876317658,-0.007456611017246474,26.850000381469727
2001-01-02,-0.028432334521416403,-0.013323683938841977,-0.008762369612589915,-0.03424781801406459,0.014815142302275281,-0.15589124696884274,-0.07506490087032237,0.11059814996666704,-0.007236791868060667,29.989999771118164
2001-01-03,0.04888407020840131,-0.0014914018462986465,-0.012175093637536967,0.006701163065908193,0.02720022554649346,-0.017366578324205264,0.13254637605806302,-0.11995275500035868,0.012789080488628318,26.600000381469727
2001-01-04,-0.010608546388114074,-0.0026154030338903004,0.009310706696831466,-0.010375412087463558,0.00890477810096882,0.09065433578287475,-0.0192384329247534,0.013813881563414135,-0.01242139120612057,26.96999931335449
2001-01-05,-0.02659283806587432,0.002615403033890208,0.005062135550476279,0.020644351138104002,-0.007117494823454155,0.027398974188114347,-0.06402057748244974,0.06112617086435117,-0.0035906625819274412,28.670000076293945
2001-01-08,-0.0019196526391590284,0.0,-0.0021977486097707476,0.0012011858651592396,-0.02348796735950895,0.04750231432161505,-0.004883869377756296,0.0399984978927095,0.004050101669151341,29.84000015258789
2001-01-09,0.0038049412487950597,-0.0018674141747954732,0.0010995304668196184,-0.0036079666356923132,0.013437606735245758,0.010256539293318255,0.018763446204060737,-0.06400248509900486,0.006044491716052693,27.989999771118164
2001-01-10,0.00954072765251826,-0.010522410986530556,-0.003302224962232332,0.0012040785960968695,0.06223611379483346,-0.06535516726331964,0.03338552611606944,-0.043445436301169864,0.0030996831413322152,26.799999237060547
2001-01-11,0.01026483635719767,-0.0026480522032145183,0.0048394975198691355,0.0018034396643545328,0.0,-0.05255544263186075,0.0450785984054773,-0.03841500365635235,-0.007767192733281953,25.790000915527344
2001-01-12,-0.006252376353325711,-0.00037888276517610627,0.014163011456024147,0.014311543515373507,0.018472372246441923,-0.02770517253630443,-0.00534266742035423,-0.04886777385864363,0.003205557259902839,24.559999465942383
2001-01-16,0.006124301133249056,-0.002276200240560857,0.01182932963502887,-0.023361370573807487,0.009933894482310045,-0.04453229783282021,-0.0030314133081092444,0.028894514906342175,0.006834673671790617,25.280000686645508
2001-01-17,0.0021233583977827188,-0.0003797743101200873,0.007031027596173104,0.007847919292851576,-0.023334417496549784,-0.15940942696312893,0.024232833134361316,-0.013941686663493283,0.006337129247262836,24.93000030517578
2001-01-18,0.013819390779688844,0.0037921924615166155,0.01767725091792766,0.041807666903123736,0.02662390663341221,0.03232751928327767,0.03144846044451601,-0.06461872531529293,-0.007882216276641115,23.3700008392334
2001-01-19,-0.004036364104246304,0.00037833713199626686,-0.009431082216412161,-0.016279427918735476,0.052769963389412,0.0470803773412062,0.0006824109230882708,-0.005578262326386041,0.006527685924077639,23.239999771118164
2001-01-22,0.0002681015738275837,0.007914140331167033,0.005250478246151173,-0.004111588489007961,-0.003120079801074087,-0.003079635645095884,-0.004511337977911265,0.0004302098982710023,-0.003802682675956053,23.25
2001-01-23,0.012947319312044342,-0.0011267148345713346,0.00041881780749641087,0.0017641997875629137,-0.07897557925579328,-0.07098719029031103,0.029468214241471582,-0.07500168578045906,0.0,21.56999969482422
2001-01-24,0.002862720279423331,-0.006787425496595721,-0.001676424717528447,-0.01301028084498662,-0.017741866508989387,0.024741740749811492,0.006583014836064912,0.02110174573000171,0.012977853859302998,22.030000686645508
2001-01-25,-0.0049893659014614644,0.0007564758743820287,0.00355903685101492,-0.001191170062188772,0.010614767499911665,0.020848579571118218,-0.03736826763236922,0.027313034393082806,-0.0006269846104199628,22.63999938964844
2001-01-26,-0.001887629230125118,-0.006448011137790252,0.004171013680561821,0.0,0.014203825778277444,0.0013746021065826476,0.0097623857817818,-0.0030966490678482604,-0.001344883208797599,22.56999969482422
2001-01-29,0.0067817000552319595,0.0,-0.0004162895736205799,-0.006576955181611299,-0.024474410548753166,-0.09503553836665345,0.02030094335075437,0.0017707359764972948,0.002777384435784744,22.61000061035156
2001-01-30,0.006983436422109727,0.010221600521429751,-0.0014584791624027158,0.00836321407263856,0.0,-0.08229848571471689,3.5266203713340894e-06,-0.0017707359764972178,-0.007093123217370963,22.56999969482422
2001-01-31,-0.0056355648072863385,0.0003765999003890254,-0.001043103150098268,0.009473150964909438,-0.012465490415548439,-0.0761413049095112,-0.02339054444888043,-0.02467042522506786,-0.00415356546462651,22.020000457763672
2001-02-01,0.005446274059599507,0.010859473366536905,-0.000208731351614485,0.001766277123980209,0.03761121856053212,0.12464244322924636,0.0036216482180984762,-0.016483917554915704,-0.007811766310196786,21.65999984741211
2001-02-02,-0.01762846191144751,-0.005227770981953776,-0.004603447293840728,-0.007083904406621075,0.04751100827304705,0.05220692901147374,-0.04493996054083025,0.013299939751082564,0.006000527347741864,21.950000762939453
2001-02-05,0.0035802417417484795,-0.007138838625729618,-0.019056293711301558,-0.017329339927681688,-0.024292692569044587,-0.166986707560068,-0.006520002202375858,0.010874586732751533,-0.0039053708141404994,22.190000534057617
2001-02-06,-0.0015148687589011335,-0.007190284200656771,-0.005358515826047302,0.0018066260798458732,-0.004930153538839791,0.010113440830054807,0.008018593181292546,-0.009508832862890507,0.00797608931877298,21.979999542236328
2001-02-07,-0.00844369052364719,-0.0019007799800154768,-0.00906738016632954,-0.001806626079845788,0.027621589194097677,0.08094979620006237,-0.02149801654235907,-0.014204109080117402,0.0010827642376062692,21.670000076293945
2001-02-08,-0.006254170660763812,-0.010327044239923432,-0.01112215548347897,0.0,0.011472359787071592,-0.012882613465706587,-0.017703004216999906,-0.009738124528471923,0.010495706889532424,21.459999084472656
2001-02-09,-0.01342526596679741,-0.0007692777572884619,-0.0015362604902014417,-0.011518801663635808,-0.016291695247527098,0.0064620518056136165,-0.036200871031169576,0.026214497442394853,-0.004830503439954678,22.030000686645508
2001-02-12,0.011757894931235194,0.003073449600158462,0.0,-0.003053434597129846,-0.01623412316403273,-0.06658034107301332,0.007535345423662506,-0.005005726422530032,-0.002963445238360782,21.920000076293945
2001-02-13,-0.008689772585958535,-0.0015356026590011582,0.0,0.00852627455619716,-0.006897681694484926,0.0355066951371726,-0.025193586438801856,-0.02541135695775495,0.006901184797756723,21.3700008392334
2001-02-14,-0.002186195063210996,-0.003463516751524577,0.005912630980279905,-0.00364522995428383,-0.019637846958012108,-0.08852259144820107,0.025892229044979977,0.006994647962506546,0.0007143020933596244,21.520000457763672
2001-02-15,0.008090730929249642,-0.016715599279246658,-0.014736858087356855,0.006672780006225542,-0.03245377134069213,0.015308639560454215,0.02438908829386935,-0.05984077351791218,0.010300180246750348,20.270000457763672
2001-02-16,-0.019086287083199486,0.012078876616228525,-0.005554973859771368,-0.0024213496616067158,0.012422541256729938,-0.004837410007167626,-0.051245685739506906,0.087340231546943,-0.008338510266726759,22.1200008392334
2001-02-20,-0.017508953990654743,-0.008166508651938844,-0.0157199944432005,-0.007299281045375555,-0.02009073207544249,-0.05500553532344841,-0.045132396949644674,0.10991611039345067,0.004975997063486195,24.690000534057617
2001-02-21,-0.018680859586076647,0.008166508651938955,-0.0027198755288904823,-0.02222314496193981,-0.0010502604531381812,-0.023033625740421095,-0.02154303162056681,0.04203630212213415,0.0026556008216631908,25.75
2001-02-22,-0.0019537369511636415,0.0011611682585174665,0.0015874749424372478,0.0,0.009412670603252427,-0.0019436797020841571,-0.010625049993205382,0.03847361670341558,0.0019428920021296997,26.76000022888184
2001-02-23,-0.005570924750844155,0.009241474800118001,0.004070590241685879,-0.006890122676058554,0.0062262500041259635,0.0019436797020841912,0.007787134524497299,0.016676275335270316,-0.011625436756228036,27.209999084472656
2001-02-26,0.017338769191571488,0.01860693160491653,0.002704443160231318,0.010628470886673812,-0.019499206273036845,-0.0176302612026095,0.020123142176948196,-0.06765492771378215,0.006583634801813706,25.43000030517578
2001-02-27,-0.007689396127662075,0.006001541488910359,-0.006548472280575749,-0.0037383482106152573,-0.011315526926258047,0.04445176666807703,-0.04459232864988018,0.040837703209018576,-0.003820361970388711,26.489999771118164
2001-02-28,-0.014412471713944133,-0.0022463735544516294,0.013054447536793051,0.011173304732169046,-0.02520841987059127,-0.008543018629849923,-0.02568695511208087,0.06785974898581594,-0.0029417824104090422,28.350000381469727
2001-03-01,0.0010398636283404812,-0.0060149639467411715,-0.017368236352053708,0.013488834448885885,0.008353037255382395,-0.011505389383487895,0.014550929200980618,-0.009569467188893836,-0.006538635449898341,28.07999992370605
2001-03-02,-0.005695982258483536,-0.011758170724902624,0.005445933017987336,0.004254086435925614,0.006848126775135441,0.017208866795541837,-0.03057212493102285,-0.02342026036545672,-0.0009889918707722658,27.43000030517578
2001-03-05,0.0058410324552021315,0.0015249484153449842,-0.0006791758917463831,0.010856563877342903,0.026932890216803285,0.011497604737973973,0.011871865019848453,-0.011365822057754094,0.0033227343947097236,27.1200008392334
2001-03-06,0.009931120882614958,-0.009954163868326616,-0.0018132138037593522,0.012518737754907291,-0.01054495347370882,-0.004884477701371517,0.028299592576932757,-0.04641472382873214,-0.003052924796854001,25.88999938964844
2001-03-07,0.0064316298936138,0.005754859677436444,0.004526938696122649,-0.011919081059688098,0.02270845268249792,0.007504718604360348,0.008802428319238118,-0.07081536353557454,0.005649523041035464,24.1200008392334
2001-03-08,0.002255951040818529,0.015186321059897128,0.010781744134490399,-0.01571030700848768,-0.016017089896641842,-0.011278304423166869,-0.025129635626276493,0.007023374052541856,-0.0030449957949082616,24.290000915527344
2001-03-09,-0.025075725323942803,0.020142397059770015,0.0026773965704788055,0.006071658443363869,-0.02451714722333065,-0.04050699208716279,-0.05494674744940326,0.05330854851993709,-0.0004485302393846863,25.6200008392334
2001-03-12,-0.044140782944437726,0.0029499221965286317,-0.01775926131444333,-0.006071658443363827,0.0071685169224781475,0.017561456705489805,-0.06511092878549193,0.16843422148345574,0.005101820716072423,30.31999969482422
2001-03-13,0.014719630139540335,-0.017831149869007083,0.002265571608857401,-0.011638682238971874,-0.019838314425877673,-0.03143674249561748,0.04642596530974091,-0.09580504280298557,0.009772629843946466,27.549999237060547
2001-03-14,-0.026181893093709756,-0.0162481862562987,0.002034549000616757,-0.009285108731467873,-0.03711000860042651,-0.018127414770653445,-0.021416146084947903,0.07210965482049987,0.0052025719766738455,29.61000061035156
2001-03-15,0.005854125517359441,-0.009569451016150672,-0.02353591253263433,-0.0018674272004068782,0.007532949148892769,0.0030441152795043416,-0.01604001137792555,-0.0361050439546339,0.00884382239589033,28.559999465942383
2001-03-16,-0.019819182794657754,-0.007334500643088382,-0.008591647605390933,-0.023960785008127365,0.0018744576829222825,0.01906736453242819,-0.025995652620814158,0.04618574876840192,0.005303673811920436,29.90999984741211
2001-03-19,0.017473135776606016,0.0065649268777952545,0.0016311245217472685,0.009526896738726845,-0.019667821842132102,0.006934123174826082,0.03137613253814789,-0.004355817227156028,-0.001041148353025324,29.780000686645508
